 Tell me the size of earth.
DEBUG: n_threads changed to 1
====== CPU  INIT: M:     8, N:  4096, K:  4096, 0-th,     60
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  16001
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4254
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   7010
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     22
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15599
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4060
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6667
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  12133
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1824
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   3651
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6602
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2467
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2825
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,     13
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11483
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1595
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2811
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5749
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1706
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2830
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15623
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4107
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6915
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15105
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4153
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   7092
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     22
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15557
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4103
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6706
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5890
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1790
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2578
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5643
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1791
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2748
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11807
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1693
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2604
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11137
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1559
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2768
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  18548
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4083
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6791
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  14969
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4083
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6630
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     21
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  28645
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   3794
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6543
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5807
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1871
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2544
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  10660
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1762
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2614
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  10873
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1507
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2613
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5340
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1608
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2801
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  14734
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4058
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6718
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15454
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4126
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6832
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     21
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  29065
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   3794
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6654
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5680
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1687
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2568
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5998
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1922
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2654
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5510
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1779
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2678
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5512
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1740
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2770
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  28256
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   3946
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6795
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  17134
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4251
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6744
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     22
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15851
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4510
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6872
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6327
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1838
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2784
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6074
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1805
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2810
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6188
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2028
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2840
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5775
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1800
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2759
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  28455
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   3958
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6767
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15130
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4049
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6867
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     21
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15244
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4051
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6927
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5799
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1794
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2542
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5560
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1794
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2805
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5900
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1792
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2598
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5518
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1795
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2759
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15582
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4693
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6897
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15231
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4238
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   7168
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     21
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15593
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4120
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6748
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5992
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2018
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2578
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5724
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2026
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2725
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5801
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2025
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2782
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11650
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1613
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2601
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  14826
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4529
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6871
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,     26
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15365
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4564
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6729
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     42
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15192
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4041
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6705
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5748
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1806
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2661
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11614
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1618
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2625
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5507
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1864
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2794
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5541
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1692
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2750
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15343
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4137
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6865
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  16913
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4315
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6950
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     22
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15649
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4087
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   7105
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6011
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1803
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2721
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5732
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1793
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2889
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5591
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1827
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2764
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5621
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1785
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2665
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15537
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4532
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6665
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15774
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4768
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6799
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     23
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15638
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4073
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6701
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6202
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1810
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2648
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5706
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2013
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2772
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5631
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1801
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2709
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5506
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1815
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2808
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15272
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4135
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6976
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15350
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4219
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6740
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     22
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15765
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4078
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6667
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5897
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2005
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2637
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11894
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1665
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2677
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11292
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1550
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2616
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  10619
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1531
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2619
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  26821
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   3966
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6650
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  27642
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4448
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6529
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     20
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  14728
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   3898
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6625
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5926
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2020
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2611
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,     10
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5615
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1793
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2679
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5849
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1810
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2679
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5784
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1786
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2628
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  16183
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4116
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   7103
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15981
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4381
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6974
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     23
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  16190
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4554
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6775
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,     10
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5794
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1791
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2603
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5562
