 Tell me the size of earth.
DEBUG: n_threads changed to 1
====== CPU  INIT: M:     8, N:  5120, K:  5120, 0-th,     76
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  18747
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2553
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4097
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     24
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8795
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2625
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4165
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8915
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2719
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4205
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8926
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2724
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4202
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  43758
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6143
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10730
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23787
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6373
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10812
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     25
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  23729
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6113
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10939
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9403
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2819
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4107
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8972
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2804
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4176
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8885
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2789
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4214
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9005
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2781
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4195
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23808
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6418
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10778
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  24299
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6788
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10875
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     27
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  24126
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6116
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  11110
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  11452
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   3150
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3915
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8862
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2777
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4002
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8856
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2761
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4186
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8750
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2665
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4186
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23628
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6366
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10249
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  24278
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6465
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  11823
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     34
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  25880
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6222
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  11521
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  11153
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   3083
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   8029
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     18
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  12790
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   3033
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4520
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     15
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  12443
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2995
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   5521
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  11601
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   3018
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4947
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  28790
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   7113
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  12857
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  26432
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6448
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  11228
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     26
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  24494
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6148
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10594
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  18490
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2641
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3900
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  11856
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2516
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4068
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  17253
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2372
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4030
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9155
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2560
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4328
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  24783
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6402
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  11776
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  31240
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6440
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  12761
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     27
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  27558
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6426
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  11775
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9670
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2806
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4399
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9602
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2841
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4394
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  16228
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2802
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4334
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  13430
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2462
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4039
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  24634
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6390
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  11244
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  26318
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   7719
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  12422
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     27
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  26061
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6234
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  11675
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9969
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   3157
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4487
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9655
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   3166
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4415
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  17088
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2453
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3994
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  10394
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2563
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4136
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  26231
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6577
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  12721
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  25850
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6532
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  11843
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     29
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  25487
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6581
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  11060
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     12
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9544
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2927
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4083
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9954
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2829
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4096
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  11237
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   3091
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4235
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9096
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2782
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4188
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  27141
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6387
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10788
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  37246
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6695
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10743
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     27
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  24471
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6125
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10367
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     14
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  18851
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2512
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3904
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  15807
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2613
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3944
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8866
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2760
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3981
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9612
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2933
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4062
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  24173
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6403
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  11209
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     17
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  30958
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6976
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  13142
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     31
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  30965
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6393
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  13691
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     12
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  10466
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2910
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4286
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     12
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9305
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2863
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4441
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     16
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9390
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2815
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4332
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9085
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2804
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4254
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  24770
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   7075
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10577
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     12
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  44964
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6203
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10452
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     27
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  31423
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6357
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  11855
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  18999
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2862
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4055
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  17435
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2364
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4062
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8743
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2501
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4064
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9340
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2617
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4262
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  24006
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6420
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10922
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     12
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  30077
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6398
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10628
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     50
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  25350
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6305
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10847
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  12857
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2819
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4223
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  18385
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2445
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4377
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  17194
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2422
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4190
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,      8
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8685
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2454
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4174
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  25738
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6394
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10646
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  29013
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6376
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10816
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     26
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  24126
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6126
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10943
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     14
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9407
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2855
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3913
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9013
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2806
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4015
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8997
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2813
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4047
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
